Temps,Temperature_au_laser,Temperature_au_milieu,Temperature_a_lactuateur,Temperature_predit_au_laser
249,32.0404524304567,33.5322829253872,32.4895617650744,32.0468527153046
252,32.0522395314224,33.5413470780473,32.5004822719554,32.0584655532745
255,32.0636880403228,33.5501370127876,32.511082003657,32.0697443714582
258,32.0748068519633,33.5586610256643,32.5213699434739,32.0806979786414
261,32.0856046928741,33.5669271613115,32.5313548570802,32.0913350140415
264,32.0960901188921,33.5749432214284,32.5410452950466,32.1016639452174
267,32.106271513372,33.582716771767,32.5504495955868,32.1116930665763
270,32.1161570859659,33.5902551485998,32.5595758875039,32.1214304984209
273,32.1257548719168,33.5975654669439,32.5684320933075,32.1308841864846
276,32.1350727318157,33.6046546260636,32.5770259324798,32.1400619019062
279,32.144118351776,33.6115293167488,32.5853649248647,32.1489712415993
282,32.1528992439822,33.618196027439,32.5934563941625,32.1576196289752
285,32.161422747573,33.6246610499798,32.6013074715091,32.1660143149832
288,32.1696960298244,33.6309304861069,32.6089250991237,32.1741623794316
291,32.177726087598,33.6370102529266,32.6163160340106,32.1820707325596
294,32.1855197490254,33.6429060884874,32.6234868516989,32.18974611683
297,32.1930836753995,33.6486235574021,32.6304439500104,32.1971951089164
300,32.2004243632495,33.6541680554959,32.6371935528415,32.2044241218609
303,32.2075481465734,33.6595448157917,32.6437417139515,32.2114394073798
306,32.2144611992098,33.6647589130778,32.6500943207462,32.2182470582964
309,32.2211695373268,33.6698152680233,32.6562570980499,32.2248530110835
312,32.2276790220124,33.6747186531201,32.6622356118578,32.2312630484989
315,32.2339953619491,33.6794736959694,32.6680352730621,32.2374828022957
318,32.2401241161581,33.6840848844339,32.6736613411471,32.2435177559978
321,32.2460706968011,33.6885565706628,32.6791189278467,32.2493732477241
324,32.2518403720246,33.6928929748436,32.6844130007612,32.2550544730522
327,32.2574382688398,33.6970981897277,32.6895483869281,32.2605664879097
330,32.2628693760244,33.7011761842143,32.6945297763447,32.2659142114852
333,32.2681385470395,33.7051308070846,32.6993617254385,32.2711024291488
336,32.2732505029533,33.7089657908397,32.704048660484,32.2761357953755
339,32.2782098353634,33.7126847546201,32.708594880962,32.2810188366653
342,32.2830210093123,33.7162912085136,32.7130045628616,32.2857559544511
345,32.2876883661892,33.7197885564982,32.717281761922,32.2903514279927
348,32.292216126614,33.7231800989798,32.7214304168135,32.2948094172484
351,32.2966083932977,33.7264690371505,32.7254543522559,32.2991339657224
354,32.3008691538765,33.7296584749966,32.7293572820756,32.3033290032831
357,32.305002283714,33.7327514229109,32.7331428121984,32.3073983489484
360,32.3090115486705,33.7357507996647,32.7368144435796,32.3113457136365
363,32.3129006078353,33.7386594363197,32.7403755750701,32.3151747028776
366,32.3166730162195,33.741480077891,32.7438295062195,32.3188888194866
369,32.3203322274079,33.7442153865363,32.7471794400152,32.3224914661928
372,32.3238815961681,33.7468679439621,32.7504284855596,32.3259859482263
375,32.3273243810151,33.7494402534655,32.7535796606834,32.3293754758589
378,32.3306637467293,33.7519347428496,32.7566358944978,32.3326631668991
381,32.3339027668296,33.7543537664357,32.759600029885,32.3358520491398
384,32.337044425997,33.7566996072718,32.7624748259271,32.3389450627586
387,32.3400916224517,33.7589744794942,32.7652629602765,32.3419450626689
390,32.3430471702806,33.761180529814,32.7679670314658,32.3448548208227
393,32.3459138017164,33.7633198404393,32.7705895611595,32.3476770284652
396,32.3486941693681,33.7653944306598,32.7731329963486,32.3504142983394
399,32.3513908484013,33.7674062580822,32.7755997114886,32.3530691668416
402,32.3540063386711,33.7693572217795,32.7779920105814,32.3556440961298
405,32.3565430668056,33.7712491628768,32.7803121292036,32.3581414761814
408,32.3590033882404,33.7730838670367,32.7825622364801,32.3605636268038
411,32.3613895892063,33.774863065975,32.7847444370059,32.3629127995977
414,32.3637038886682,33.7765884387156,32.7868607727166,32.3651911798711
417,32.3659484402182,33.7782616137251,32.7889132247077,32.3674008885096
420,32.3681253339207,33.77988417017,32.7909037150052,32.3695439837965
423,32.3702365981126,33.781457639395,32.7928341082877,32.3716224631911
426,32.3722842011578,33.7829835065743,32.7947062135612,32.3736382650595
429,32.3742700531573,33.7844632115099,32.796521785788,32.3755932703624
432,32.3761960076152,33.7858981508853,32.7982825274701,32.3774893042986
435,32.3780638630616,33.7872896792071,32.799990090189,32.3793281379066
438,32.3798753646332,33.788639109412,32.801646076102,32.3811114896235
441,32.3816322056121,33.789947715405,32.803252039397,32.3828410268029
444,32.3833360289239,33.7912167320494,32.8048094877061,32.3845183671924
447,32.3849884285961,33.7924473570997,32.8063198834791,32.3861450803717
450,32.3865909511763,33.7936407521404,32.8077846453184,32.3877226891516
453,32.3881450971136,33.7947980433158,32.8092051492758,32.3892526709352
456,32.3896523221005,33.7959203229383,32.8105827301122,32.3907364590417
459,32.3911140383801,33.797008650241,32.8119186825213,32.3921754439947
462,32.3925316160154,33.7980640523646,32.8132142623185,32.3935709747736
465,32.3939063841252,33.799087525533,32.8144706875946,32.3949243600318
468,32.3952396320844,33.8000800353903,32.8156891398381,32.3962368692797
471,32.3965326106918,33.8010425188043,32.8168707650226,32.3975097340359
474,32.3977865333045,33.8019758843803,32.8180166746651,32.3987441489448
477,32.3990025769406,33.8028810126435,32.819127946852,32.399941272864
480,32.4001818833513,33.8037587581687,32.8202056272356,32.4011022299198
483,32.4013255600617,33.8046099491689,32.821250730002,32.4022281105335
486,32.4024346813828,33.8054353890612,32.8222642388103,32.4033199724186
489,32.4035102893945,33.8062358570148,32.8232471077047,32.4043788415489
492,32.4045533949002,33.807012108331,32.8242002619993,32.4054057130992
495,32.4055649783544,33.8077648756979,32.8251245991375,32.4064015523592
498,32.4065459907635,33.8084948696036,32.8260209895259,32.4073672956213
501,32.4074973545606,33.8092027789947,32.8268902773439,32.4083038510415
504,32.4084199644551,33.8098892721326,32.8277332813289,32.4092120994773
507,32.4093146882579,33.8105549966203,32.8285507955391,32.4100928953
510,32.410182367682,33.8112005809061,32.8293435900931,32.4109470671837
513,32.4110238191209,33.8118266345068,32.8301124118878,32.4117754188716
516,32.4118398344032,33.8124337479081,32.8308579852957,32.4125787299196
519,32.4126311815261,33.8130224943648,32.8315810128403,32.4133577564187
522,32.413398605367,33.8135934294294,32.8322821758526,32.4141132316958
525,32.4141428283742,33.8141470921583,32.8329621351075,32.4148458669941
528,32.4148645512377,33.814684004752,32.8336215314416,32.4155563521334
531,32.4155644535398,33.8152046742046,32.8342609863525,32.4162453561516
534,32.4162431943874,33.815709591774,32.8348811025798,32.4169135279265
537,32.4169014130246,33.8161992340435,32.8354824646698,32.4175614967797
540,32.4175397294282,33.8166740632654,32.8360656395227,32.4181898730631
543,32.418158744885,33.8171345274024,32.8366311769232,32.4187992487266
546,32.4187590425523,33.8175810611034,32.8371796100563,32.4193901978716
549,32.4193411880018,33.8180140858342,32.8377114560063,32.4199632772849
552,32.4199057297474,33.8184340102623,32.8382272162423,32.4205190269595
555,32.4204531997571,33.8188412308489,32.838727377088,32.4210579705986
558,32.4209841139504,33.8192361316203,32.8392124101784,32.4215806161046
561,32.4214989726799,33.8196190854263,32.8396827729021,32.4220874560544
564,32.4219982611993,33.8199904539114,32.8401389088305,32.4225789681599
567,32.4224824501177,33.8203505871862,32.8405812481349,32.4230556157147
570,32.4229519958394,33.8206998254586,32.8410102079898,32.4235178480279
573,32.4234073409914,33.8210384981497,32.8414261929649,32.4239661008447
576,32.4238489148383,33.821366924951,32.8418295954058,32.4244007967551
579,32.4242771336837,33.8216854159579,32.8422207958019,32.424822345589
582,32.424692401261,33.8219942715816,32.8426001631446,32.4252311448008
585,32.4250951091116,33.8222937833836,32.842968055274,32.4256275798422
588,32.4254856369521,33.8225842340705,32.8433248192153,32.4260120245236
591,32.4258643530306,33.822865897749,32.8436707915052,32.4263848413646
594,32.4262316144721,33.8231390403906,32.8440062985087,32.4267463819344
597,32.4265877676137,33.823403919479,32.8443316567258,32.427096987182
600,32.4269331483299,33.8236607851481,32.8446471730894,32.4274369877559
603,32.4272680823477,33.8239098800416,32.8449531452541,32.4277667043147
606,32.427592885553,33.8241514388705,32.8452498618765,32.4280864478288
609,32.4279078642868,33.8243856899334,32.8455376028867,32.4283965198723
612,32.4282133156336,33.8246128541205,32.845816639752,32.4286972129057
615,32.4285095277002,33.8248331458883,32.8460872357323,32.4289888105522
618,32.4287967798868,33.8250467732715,32.8463496461283,32.4292715878633
621,32.4290753431496,33.825253937712,32.8466041185215,32.4295458115776
624,32.4293454802556,33.8254548347954,32.8468508930076,32.4298117403719
627,32.4296074460297,33.8256496541558,32.8470902024229,32.4300696251045
630,32.4298614875946,33.8258385796437,32.847322272563,32.430319709051
633,32.4301078446029,33.8260217897044,32.8475473223961,32.4305622281331
636,32.4303467494632,33.8261994569439,32.8477655642691,32.4307974111412
639,32.4305784275582,33.8263717491837,32.8479772041077,32.4310254799491
642,32.4308030974574,33.8265388292486,32.8481824416101,32.4312466497233
645,32.4310209711224,33.8267008544455,32.8483814704359,32.431461129125
648,32.4312322541065,33.8268579780103,32.848574478388,32.431669120507
651,32.4314371457488,33.8270103480349,32.8487616475899,32.4318708201046
654,32.4316358393611,33.827158108391,32.8489431546571,32.4320664182193
657,32.4318285224104,33.8273013986557,32.8491191708639,32.4322560993991
660,32.4320153766957,33.8274403538874,32.8492898623048,32.4324400426117
663,32.4321965785185,33.8275751052959,32.8494553900509,32.4326184214134
666,32.4323722988498,33.8277057800874,32.8496159103018,32.4327914041125
669,32.4325427034903,33.8278325015727,32.8497715745329,32.4329591539276
672,32.4327079532273,33.8279553894895,32.8499225296384,32.4331218291422
675,32.432868203986,33.8280745595117,32.8500689180696,32.4332795832528
678,32.433023606976,33.8281901242507,32.8502108779691,32.4334325651142
681,32.4331743088345,33.8283021929924,32.8503485433013,32.4335809190799
684,32.4333204517642,33.8284108711248,32.8504820439789,32.4337247851375
687,32.4334621736671,33.8285162614808,32.850611505985,32.4338642990413
690,32.4335996082747,33.8286184634225,32.850737051492,32.4339995924399
693,32.4337328852742,33.8287175736174,32.8508587989771,32.4341307930005
696,32.4338621304306,33.8288136852604,32.8509768633338,32.4342580245292
699,32.4339874657051,33.8289068893187,32.8510913559804,32.4343814070878
702,32.4341090093705,33.8289972736095,32.8512023849648,32.4345010571063
705,32.4342268761223,33.8290849234807,32.851310055067,32.4346170874941
708,32.4343411771871,33.8291699217852,32.8514144678972,32.4347296077449
711,32.4344520204273,33.8292523485642,32.8515157219924,32.4348387240413
714,32.434559510443,33.8293322816759,32.8516139129086,32.4349445393539
717,32.4346637486705,33.8294097965895,32.8517091333116,32.4350471535388
720,32.4347648334781,33.8294849664431,32.851801473064,32.4351466634322
723,32.4348628602587,33.8295578623196,32.8518910193102,32.4352431629408
726,32.4349579215198,33.8296285527103,32.8519778565584,32.4353367431311
729,32.4350501069709,33.8296971044761,32.8520620667605,32.4354274923152
732,32.435139503608,33.8297635825298,32.8521437293895,32.4355154961337
735,32.4352261957954,33.8298280492269,32.8522229215141,32.4356008376371
738,32.435310265346,33.8298905657263,32.8522997178719,32.4356835973633
741,32.4353917915976,33.8299511908416,32.8523741909394,32.4357638534144
744,32.4354708514882,33.8300099818438,32.852446411001,32.43584168153
747,32.4355475196288,33.8300669943466,32.8525164462146,32.4359171551583
750,32.4356218683733,33.8301222819786,32.8525843626765,32.4359903455263
753,32.4356939678868,33.8301758969843,32.8526502244835,32.4360613217062
756,32.4357638862122,33.8302278899937,32.8527140937934,32.4361301506805
759,32.4358316893341,33.8302783100577,32.8527760308837,32.4361968974062
762,32.435897441241,33.8303272049006,32.8528360942083,32.4362616248747
765,32.4359612039858,33.8303746203617,32.852894340453,32.4363243941722
768,32.4360230377443,33.8304206013331,32.8529508245887,32.4363852645371
771,32.436083000872,33.8304651914264,32.8530055999233,32.4364442934157
774,32.4361411499591,33.8305084323411,32.8530587181521,32.4365015365166
777,32.436197539884,33.8305503652042,32.8531102294067,32.4365570478632
780,32.4362522238649,33.8305910293961,32.8531601823019,32.4366108798446
783,32.4363052535101,33.8306304633555,32.8532086239819,32.4366630832652
786,32.4363566788669,33.8306687044236,32.8532556001647,32.4367137073924
789,32.4364065484684,33.8307057885135,32.8533011551855,32.4367628000032
792,32.4364549093797,33.830741750689,32.8533453320378,32.4368104074296
795,32.436501807242,33.8307766249194,32.8533881724149,32.4368565746017
798,32.4365472863159,33.8308104440991,32.8534297167485,32.4369013450903
801,32.4365913895231,33.8308432402847,32.8534700042474,32.4369447611487
804,32.4366341584867,33.8308750441218,32.8535090729341,32.4369868637513
807,32.4366756335707,33.8309058857665,32.8535469596809,32.4370276926333
810,32.4367158539182,33.8309357945428,32.8535837002447,32.437067286328
813,32.436754857488,33.8309647982958,32.8536193293005,32.4371056822029
816,32.4367926810906,33.8309929247161,32.8536538804744,32.4371429164947
819,32.4368293604229,33.8310202001483,32.8536873863753,32.4371790243444
822,32.436864930102,33.8310466504002,32.8537198786255,32.4372140398297
825,32.4368994236977,33.8310723005567,32.8537513878908,32.4372479959974
828,32.4369328737642,33.8310971746479,32.8537819439091,32.4372809248946
831,32.4369653118711,33.831121296214,32.8538115755188,32.4373128575988
834,32.4369967686328,33.831144688049,32.8538403106858,32.4373438242475
837,32.4370272737374,33.8311673722105,32.85386817653,32.4373738540663
840,32.4370568559751,33.8311893702457,32.8538951993508,32.437402975397
843,32.4370855432652,33.8312107026092,32.8539214046521,32.4374312157236
846,32.4371133626821,33.8312313895734,32.8539468171661,32.4374586016989
849,32.4371403404813,33.8312514508787,32.8539714608769,32.4374851591693
852,32.4371665021241,33.8312709050768,32.8539953590429,32.4375109131994
855,32.4371918723014,33.8312897707913,32.854018534219,32.4375358880955
858,32.4372164749572,33.8313080657226,32.8540410082777,32.4375601074283
861,32.4372403333111,33.8313258073467,32.8540628024298,32.4375835940558
864,32.4372634698803,33.8313430120633,32.8540839372444,32.4376063701443
867,32.4372859065008,33.8313596963675,32.8541044326683,32.4376284571897
870,32.437307664348,33.8313758758572,32.8541243080451,32.4376498760374
873,32.4373287639566,33.831391565846,32.8541435821328,32.4376706469022
876,32.4373492252403,33.8314067812713,32.8541622731222,32.4376907893875
879,32.4373690675101,33.8314215363134,32.8541803986538,32.4377103225034
882,32.4373883094929,33.831435844962,32.8541979758342,32.4377292646852
885,32.4374069693492,33.8314497207502,32.8542150212527,32.4377476338103
888,32.4374250646899,33.8314631767536,32.8542315509967,32.4377654472152
891,32.4374426125932,33.8314762258098,32.8542475806666,32.4377827217121
894,32.4374596296207,33.8314888799268,32.8542631253914,32.4377994736045
897,32.4374761318328,33.831501151191,32.854278199842,32.4378157187026
900,32.4374921348043,33.8315130513977,32.8542928182455,32.4378314723385
903,32.4375076536385,33.8315245913922,32.8543069943988,32.4378467493802
906,32.437522702982,33.831535782381,32.8543207416811,32.4378615642462
909,32.4375372970383,33.8315466347371,32.8543340730672,32.4378759309187
912,32.4375514495811,33.8315571587559,32.854347001139,32.4378898629566
915,32.4375651739675,33.831567364497,32.854359538098,32.437903373509
918,32.4375784831504,33.8315772614128,32.8543716957766,32.4379164753271
921,32.4375913896911,33.8315868589082,32.8543834856491,32.4379291807762
924,32.4376039057704,33.8315961660695,32.8543949188427,32.4379415018477
927,32.4376160432012,33.831605191661,32.8544060061479,32.4379534501701
930,32.4376278134385,33.8316139443388,32.854416758029,32.4379650370202
933,32.4376392275911,33.8316224320562,32.8544271846336,32.4379762733336
936,32.4376502964315,33.8316306629654,32.8544372958021,32.437987169715
939,32.4376610304066,33.8316386450496,32.8544471010775,32.4379977364484
942,32.4376714396468,33.8316463854578,32.854456609714,32.4380079835065
945,32.4376815339765,33.8316538918115,32.8544658306857,32.4380179205605
948,32.4376913229226,33.8316611709998,32.8544747726954,32.4380275569889
951,32.4377008157238,33.8316682299523,32.8544834441825,32.4380369018867
954,32.4377100213394,33.8316750754551,32.8544918533312,32.4380459640733
957,32.4377189484577,33.8316817137901,32.8545000080778,32.4380547521018
960,32.4377276055039,33.8316881512864,32.8545079161189,32.438063274266
963,32.4377360006485,33.8316943940482,32.8545155849181,32.4380715386093
966,32.437744141815,33.8317004479474,32.8545230217131,32.4380795529315
969,32.4377520366867,33.8317063188359,32.8545302335226,32.4380873247965
972,32.437759692715,33.8317120119472,32.8545372271534,32.4380948615392
975,32.4377671171254,33.8317175327943,32.8545440092058,32.4381021702729
978,32.4377743169253,33.8317228868033,32.8545505860807,32.4381092578956
981,32.4377812989096,33.8317280786446,32.8545569639854,32.4381161310964
984,32.4377880696679,33.8317331135354,32.8545631489394,32.4381227963623
987,32.4377946355905,33.8317379960263,32.8545691467799,32.4381292599838
990,32.4378010028743,33.8317427307909,32.8545749631677,32.4381355280615
993,32.4378071775286,33.831747322419,32.8545806035923,32.438141606511
996,32.4378131653811,33.8317517750657,32.8545860733771,32.4381475010691
999,32.4378189720832,33.8317560929974,32.8545913776845,32.4381532172993
