0,1,2,3,4
0.0,0.0,294.15,294.15,294.15
0.003625598802395209,1.0,294.1542649743248,294.15,294.15
0.007251197604790418,1.0,294.15852987989143,294.15,294.15
0.010876796407185627,1.0,294.16279471670094,294.15,294.15
0.014502395209580837,1.0,294.1670594847544,294.15,294.15
0.018127994011976047,1.0,294.171324184053,294.15,294.15
0.021753592814371257,1.0,294.1755888145978,294.15,294.15
0.025379191616766467,1.0,294.17985336033934,294.15,294.15
0.029004790419161677,1.0,294.1841175038983,294.15,294.15
0.03263038922155689,1.0,294.188380537152,294.15,294.15
0.03625598802395209,1.0,294.1926413923516,294.15,294.15
0.0398815868263473,1.0,294.19689871466863,294.15,294.15
0.043507185628742506,1.0,294.2011509402285,294.15,294.15
0.04713278443113771,1.0,294.20539636675096,294.15,294.15
0.05075838323353292,1.0,294.20963321495225,294.15,294.15
0.054383982035928126,1.0,294.21385967815263,294.15,294.15
0.05800958083832333,1.0,294.2180739629305,294.15,294.15
0.06163517964071854,1.0,294.22227432044184,294.15,294.15
0.06526077844311375,1.0,294.2264590705375,294.15,294.15
0.06888637724550896,1.0,294.2306266192255,294.15,294.15
0.07251197604790417,1.0,294.2347754708539,294.15,294.15
0.07613757485029939,1.0,294.238904235792,294.15,294.15
0.0797631736526946,1.0,294.24301163455146,294.15,294.15
0.08338877245508981,1.0,294.2470964990416,294.15,294.15
0.08701437125748503,1.0,294.25115777162,294.15,294.15
0.09063997005988024,1.0,294.2551945024616,294.15,294.15
0.09426556886227545,1.0,294.2592058457002,294.15,294.15
0.09789116766467067,1.0,294.26319105470253,294.15,294.15
0.10151676646706588,1.0,294.2671494767703,294.15,294.15
0.1051423652694611,1.0,294.2710805475037,294.15,294.15
0.10876796407185631,1.0,294.27498378500786,294.15,294.15
0.11239356287425152,1.0,294.2788587840821,294.15,294.15
0.11601916167664673,1.0,294.2827052104975,294.15,294.15
0.11964476047904195,1.0,294.2865227954393,294.15,294.15
0.12327035928143716,1.0,294.290311330168,294.15,294.15
0.12689595808383236,1.0,294.2940706609368,294.15,294.15
0.13052155688622757,1.0,294.297800684187,294.15,294.15
0.1341471556886228,1.0,294.3015013420329,294.15,294.15
0.137772754491018,1.0,294.3051726180407,294.15,294.15
0.14139835329341321,1.0,294.3088145332988,294.15,294.15
0.14502395209580843,1.0,294.3124271427711,294.15,294.15
0.14864955089820364,1.0,294.31601053192514,294.15,294.15
0.15227514970059886,1.0,294.3195648136209,294.15,294.15
0.15590074850299407,1.0,294.3230901252482,294.15,294.15
0.15952634730538928,1.0,294.32658662609714,294.15,294.15
0.1631519461077845,1.0,294.3300544949472,294.15,294.15
0.1667775449101797,1.0,294.33349392786096,294.15,294.15
0.17040314371257492,1.0,294.33690513616665,294.15,294.15
0.17402874251497014,1.0,294.3402883446174,294.15,294.15
0.17765434131736535,1.0,294.34364378971264,294.15,294.15
0.18127994011976056,1.0,294.34697171816913,294.15,294.15
0.18490553892215578,1.0,294.35027238553056,294.15,294.15
0.188531137724551,1.0,294.35354605490403,294.15,294.15
0.1921567365269462,1.0,294.35679299581244,294.15,294.15
0.19578233532934142,1.0,294.360013483154,294.15,294.15
0.19940793413173663,1.0,294.36320779625976,294.15,294.15
0.20303353293413184,1.0,294.36637621804016,294.15,294.15
0.20665913173652706,1.0,294.36951903421357,294.15,294.15
0.21028473053892227,1.0,294.37263653260936,294.15,294.15
0.21391032934131748,1.0,294.3757290025399,294.15,294.15
0.2175359281437127,1.0,294.37879673423345,294.15,294.15
0.2211615269461079,1.0,294.3818400183253,294.15,294.15
0.22478712574850312,1.0,294.38485914539956,294.15,294.15
0.22841272455089834,1.0,294.38785440557865,294.15,294.15
0.23203832335329355,1.0,294.3908260881557,294.15,294.15
0.23566392215568877,1.0,294.39377448126555,294.15,294.15
0.23928952095808398,1.0,294.3966998715922,294.15,294.15
0.2429151197604792,1.0,294.3996025441077,294.15,294.15
0.2465407185628744,1.0,294.4024827818412,294.15,294.15
0.2501663173652696,1.0,294.405340865674,294.15,294.15
0.25379191616766483,1.0,294.4081770741602,294.15000000000003,294.15
0.25741751497006005,1.0,294.41099168336774,294.1500000000001,294.15
0.26104311377245526,1.0,294.41378496674093,294.15000000000015,294.15
0.2646687125748505,1.0,294.41655719498067,294.1500000000002,294.15
0.2682943113772457,1.0,294.4193086359405,294.1500000000003,294.15
0.2719199101796409,1.0,294.42203955453914,294.1500000000005,294.15
0.2755455089820361,1.0,294.42475021268524,294.1500000000007,294.15
0.2791711077844313,1.0,294.42744086921493,294.150000000001,294.15
0.28279670658682654,1.0,294.43011177984056,294.15000000000146,294.15
0.28642230538922175,1.0,294.4327631971095,294.150000000002,294.15
0.29004790419161697,1.0,294.43539537037185,294.15000000000276,294.15
0.2936735029940122,1.0,294.4380085457565,294.15000000000373,294.15
0.2972991017964074,1.0,294.4406029661545,294.150000000005,294.15
0.3009247005988026,1.0,294.44317887120906,294.15000000000657,294.15
0.3045502994011978,1.0,294.445736497312,294.1500000000087,294.15
0.30817589820359303,1.0,294.4482760776049,294.1500000000113,294.15
0.31180149700598825,1.0,294.4507978419854,294.1500000000146,294.15
0.31542709580838346,1.0,294.4533020171182,294.15000000001874,294.15
0.3190526946107787,1.0,294.4557888264492,294.15000000002397,294.15
0.3226782934131739,1.0,294.4582584902238,294.1500000000304,294.15
0.3263038922155691,1.0,294.4607112255076,294.15000000003835,294.15
0.3299294910179643,1.0,294.46314724621055,294.1500000000481,294.15
0.33355508982035953,1.0,294.46556676311303,294.15000000006006,294.15
0.33718068862275474,1.0,294.467969983894,294.1500000000746,294.15
0.34080628742514996,1.0,294.4703571131612,294.1500000000922,294.15
0.34443188622754517,1.0,294.4727283524834,294.1500000001134,294.15
0.3480574850299404,1.0,294.475083900423,294.15000000013885,294.15
0.3516830838323356,1.0,294.4774239525707,294.15000000016926,294.15
0.3553086826347308,1.0,294.4797487015812,294.15000000020547,294.15
0.358934281437126,1.0,294.4820583372091,294.1500000002484,294.15
0.36255988023952124,1.0,294.4843530463463,294.1500000002991,294.15
0.36618547904191645,1.0,294.4866330130594,294.1500000003588,294.15
0.36981107784431166,1.0,294.4888984186281,294.1500000004288,294.15
0.3734366766467069,1.0,294.49114944158345,294.15000000051066,294.15
0.3770622754491021,1.0,294.49338625774664,294.150000000606,294.15
0.3806878742514973,1.0,294.49560904026805,294.1500000007168,294.15
0.3843134730538925,1.0,294.4978179596661,294.150000000845,294.15
0.38793907185628773,1.0,294.5000131838666,294.15000000099303,294.15
0.39156467065868295,1.0,294.50219487824137,294.15000000116345,294.15
0.39519026946107816,1.0,294.5043632056474,294.1500000013591,294.15
0.39881586826347337,1.0,294.5065183264655,294.15000000158307,294.15
0.4024414670658686,1.0,294.50866039863905,294.15000000183875,294.15
0.4060670658682638,1.0,294.51078957771205,294.15000000212996,294.15
0.409692664670659,1.0,294.5129060168673,294.15000000246084,294.15
0.4133182634730542,1.0,294.5150098669641,294.15000000283584,294.15
0.41694386227544944,1.0,294.5171012765759,294.15000000325983,294.15
0.42056946107784465,1.0,294.5191803920266,294.15000000373817,294.15
0.42419505988023987,1.0,294.52124735742825,294.15000000427665,294.15
0.4278206586826351,1.0,294.52330231471626,294.15000000488146,294.15
0.4314462574850303,1.0,294.52534540368595,294.15000000555943,294.15
0.4350718562874255,1.0,294.5273767620274,294.1500000063178,294.15
0.4386974550898207,1.0,294.52939652536077,294.15000000716446,294.15
0.44232305389221593,1.0,294.53140482727036,294.1500000081079,294.15
0.44594865269461115,1.0,294.53340179933906,294.15000000915717,294.15
0.44957425149700636,1.0,294.5353875711815,294.150000010322,294.15
0.4531998502994016,1.0,294.53736227047705,294.1500000116129,294.15
0.4568254491017968,1.0,294.5393260230027,294.15000001304105,294.15
0.460451047904192,1.0,294.5412789526645,294.1500000146183,294.15
0.4640766467065872,1.0,294.54322118153016,294.1500000163573,294.15
0.46770224550898243,1.0,294.5451528298588,294.1500000182717,294.15
0.47132784431137764,1.0,294.54707401613246,294.1500000203759,294.15
0.47495344311377286,1.0,294.54898485708594,294.1500000226851,294.15
0.47857904191616807,1.0,294.5508854677362,294.15000002521555,294.15
0.4822046407185633,1.0,294.55277596141144,294.15000002798445,294.15
0.4858302395209585,1.0,294.5546564497803,294.15000003100994,294.15
0.4894558383233537,1.0,294.55652704287917,294.15000003431123,294.15
0.4930814371257489,1.0,294.5583878491403,294.1500000379086,294.15
0.49670703592814414,1.0,294.560238975419,294.1500000418235,294.15
0.5003326347305393,1.0,294.5620805270201,294.1500000460784,294.15
0.5039582335329346,1.0,294.5639126077245,294.15000005069703,294.15
0.5075838323353298,1.0,294.5657353198146,294.1500000557043,294.15
0.511209431137725,1.0,294.5675487641,294.1500000611264,294.15
0.5148350299401202,1.0,294.56935303994214,294.1500000669908,294.15
0.5184606287425154,1.0,294.5711482452787,294.1500000733262,294.15
0.5220862275449106,1.0,294.57293447664796,294.1500000801629,294.15
0.5257118263473058,1.0,294.5747118292119,294.1500000875323,294.15
0.5293374251497011,1.0,294.5764803967796,294.15000009546753,294.15
0.5329630239520963,1.0,294.57824027183005,294.15000010400297,294.15
0.5365886227544915,1.0,294.5799915455343,294.1500001131745,294.15
0.5402142215568867,1.0,294.58173430777754,294.15000012301965,294.15
0.5438398203592819,1.0,294.5834686471802,294.15000013357746,294.15
0.5474654191616771,1.0,294.5851946511199,294.1500001448886,294.15
0.5510910179640723,1.0,294.58691240575115,294.15000015699536,294.15
0.5547166167664676,1.0,294.5886219960267,294.1500001699416,294.15
0.5583422155688628,1.0,294.59032350571664,294.15000018377316,294.15
0.561967814371258,1.0,294.5920170174289,294.1500001985372,294.15
0.5655934131736532,1.0,294.59370261262757,294.1500002142831,294.15
0.5692190119760484,1.0,294.59538037165277,294.15000023106165,294.15
0.5728446107784436,1.0,294.59705037373845,294.15000024892566,294.15
0.5764702095808388,1.0,294.5987126970309,294.1500002679297,294.15
0.580095808383234,1.0,294.6003674186067,294.15000028813046,294.15
0.5837214071856293,1.0,294.60201461449026,294.1500003095861,294.15
0.5873470059880245,1.0,294.60365435967077,294.1500003323572,294.15
0.5909726047904197,1.0,294.6052867281196,294.1500003565059,294.15
0.5945982035928149,1.0,294.60691179280656,294.1500003820966,294.15
0.5982238023952101,1.0,294.60852962571624,294.15000040919557,294.15
0.6018494011976053,1.0,294.61014029786395,294.15000043787114,294.15
0.6054750000000005,1.0,294.61174387931186,294.15000046819375,294.15
0.6091005988023958,1.0,294.6133404391836,294.1500005002358,294.15
0.612726197604791,1.0,294.61493004568047,294.1500005340721,294.15
