9.224430379746831332e-02 1.500000000000000000e+00 2.943917003341718441e+02 2.941499999999999773e+02 2.941499999996734687e+02
9.480664556962020706e-02 1.500000000000000000e+00 2.943976296323267547e+02 2.941499999999999773e+02 2.941499999995476173e+02
9.736898734177210080e-02 1.500000000000000000e+00 2.944035109337000904e+02 2.941499999999999773e+02 2.941499999991452796e+02
9.993132911392399453e-02 1.500000000000000000e+00 2.944093327912364089e+02 2.941499999999999773e+02 2.941499999988464538e+02
1.024936708860758883e-01 1.500000000000000000e+00 2.944151079392504471e+02 2.941499999999999773e+02 2.941499999980222242e+02
1.050560126582277820e-01 1.500000000000000000e+00 2.944208237294584478e+02 2.941499999999999773e+02 2.941499999973920580e+02
1.076183544303796757e-01 1.500000000000000000e+00 2.944264942490113981e+02 2.941499999999999773e+02 2.941499999958488161e+02
1.101806962025315695e-01 1.500000000000000000e+00 2.944321056731885733e+02 2.941499999999999773e+02 2.941499999946394723e+02
1.127430379746834632e-01 1.500000000000000000e+00 2.944376733703722380e+02 2.941499999999999773e+02 2.941499999919514039e+02
1.153053797468353570e-01 1.500000000000000000e+00 2.944431823752425430e+02 2.941499999999999773e+02 2.941499999897995394e+02
1.178677215189872507e-01 1.500000000000000000e+00 2.944486492643105748e+02 2.941499999999999773e+02 2.941499999853880354e+02
1.204300632911391444e-01 1.500000000000000000e+00 2.944540579754079204e+02 2.941499999999999773e+02 2.941499999817901312e+02
1.229924050632910382e-01 1.500000000000000000e+00 2.944594262199760237e+02 2.941499999999999773e+02 2.941499999749016752e+02
1.255547468354429319e-01 1.500000000000000000e+00 2.944647368881509237e+02 2.941499999999999773e+02 2.941499999691912421e+02
1.281170886075948256e-01 1.500000000000000000e+00 2.944700087540579716e+02 2.941499999999999773e+02 2.941499999588789933e+02
1.306794303797467194e-01 1.500000000000000000e+00 2.944752237127087255e+02 2.941499999999999773e+02 2.941499999502065634e+02
1.332417721518986131e-01 1.500000000000000000e+00 2.944804015303867004e+02 2.941499999999999773e+02 2.941499999353166572e+02
1.358041139240505069e-01 1.500000000000000000e+00 2.944855231614212698e+02 2.941499999999999773e+02 2.941499999226341515e+02
1.383664556962024006e-01 1.500000000000000000e+00 2.944906092959950001e+02 2.941499999999999773e+02 2.941499999017961500e+02
1.409287974683542943e-01 1.500000000000000000e+00 2.944956400028801795e+02 2.941499999999999773e+02 2.941499998838456236e+02
1.434911392405061881e-01 1.500000000000000000e+00 2.945006368305363367e+02 2.941499999999999773e+02 2.941499998554678541e+02
1.460534810126580818e-01 1.500000000000000000e+00 2.945055790170865748e+02 2.941499999999999773e+02 2.941499998307742771e+02
1.486158227848099755e-01 1.500000000000000000e+00 2.945104889065190719e+02 2.941499999999999773e+02 2.941499997930440600e+02
1.511781645569618693e-01 1.500000000000000000e+00 2.945153449603263880e+02 2.941499999999999773e+02 2.941499997599138396e+02
1.537405063291137630e-01 1.500000000000000000e+00 2.945201702582845655e+02 2.941499999999999773e+02 2.941499997108006710e+02
1.563028481012656568e-01 1.500000000000000000e+00 2.945249425378966066e+02 2.941499999999999773e+02 2.941499996673231294e+02
1.588651898734175505e-01 1.500000000000000000e+00 2.945296855580456281e+02 2.941499999999999773e+02 2.941499996045874354e+02
1.614275316455694442e-01 1.500000000000000000e+00 2.945343763831640445e+02 2.941499999999999773e+02 2.941499995486409489e+02
1.639898734177213380e-01 1.500000000000000000e+00 2.945390393976170458e+02 2.941499999999999773e+02 2.941499994698438627e+02
1.665522151898732317e-01 1.500000000000000000e+00 2.945436510417276850e+02 2.941499999999999773e+02 2.941499993991052406e+02
1.691145569620251254e-01 1.500000000000000000e+00 2.945482362747266620e+02 2.941499999999999773e+02 2.941499993016226426e+02
1.716768987341770192e-01 1.500000000000000000e+00 2.945527709596840964e+02 2.941499999999999773e+02 2.941499992135787807e+02
1.742392405063289129e-01 1.500000000000000000e+00 2.945572805830087191e+02 2.941499999999999773e+02 2.941499990946164189e+02
1.768015822784808067e-01 1.500000000000000000e+00 2.945617404751870936e+02 2.941500000000000341e+02 2.941499989865790781e+02
1.793639240506327004e-01 1.500000000000000000e+00 2.945661766049478842e+02 2.941500000000000909e+02 2.941499988431895076e+02
1.819262658227845941e-01 1.500000000000000000e+00 2.945705638126455028e+02 2.941500000000001478e+02 2.941499987123111737e+02
1.844886075949364879e-01 1.500000000000000000e+00 2.945749285071839836e+02 2.941500000000002046e+02 2.941499985414115486e+02
1.870509493670883816e-01 1.500000000000000000e+00 2.945792450790254406e+02 2.941500000000003752e+02 2.941499983847024282e+02
1.896132911392402753e-01 1.500000000000000000e+00 2.945835403376959221e+02 2.941500000000005457e+02 2.941499981830932597e+02
1.921756329113921691e-01 1.500000000000000000e+00 2.945877882618278250e+02 2.941500000000008299e+02 2.941499979974395842e+02
1.947379746835440628e-01 1.500000000000000000e+00 2.945920160244789372e+02 2.941500000000012278e+02 2.941499977618229877e+02
1.973003164556959566e-01 1.500000000000000000e+00 2.945961972283911905e+02 2.941500000000016826e+02 2.941499975440054868e+02
1.998626582278478503e-01 1.500000000000000000e+00 2.946003593753976588e+02 2.941500000000023647e+02 2.941499972710042812e+02
2.024249999999997440e-01 1.500000000000000000e+00 2.946044757262353642e+02 2.941500000000032742e+02 2.941499970177162027e+02
2.049873417721516378e-01 1.500000000000000000e+00 2.946085740789621354e+02 2.941500000000043542e+02 2.941499967038918157e+02
2.075496835443035315e-01 1.500000000000000000e+00 2.946126273842189107e+02 2.941500000000058890e+02 2.941499964117572858e+02
2.101120253164554252e-01 1.500000000000000000e+00 2.946166637058187803e+02 2.941500000000078217e+02 2.941499960536273193e+02
2.126743670886073190e-01 1.500000000000000000e+00 2.946206557143241298e+02 2.941500000000103796e+02 2.941499957192189640e+02
2.152367088607592127e-01 1.500000000000000000e+00 2.946246317107914479e+02 2.941500000000136197e+02 2.941499953132740757e+02
2.177990506329111065e-01 1.500000000000000000e+00 2.946285641139185714e+02 2.941500000000177124e+02 2.941499949331303583e+02
2.203613924050630002e-01 1.500000000000000000e+00 2.946324814353351940e+02 2.941500000000228283e+02 2.941499944758500078e+02
2.229237341772148939e-01 1.500000000000000000e+00 2.946363558683734709e+02 2.941500000000294222e+02 2.941499940464907468e+02
2.254860759493667877e-01 1.500000000000000000e+00 2.946402161102959667e+02 2.941500000000374371e+02 2.941499935343585435e+02
2.280484177215186814e-01 1.500000000000000000e+00 2.946440341539414476e+02 2.941500000000476689e+02 2.941499930523005446e+02
2.306107594936705751e-01 1.500000000000000000e+00 2.946478388588878943e+02 2.941500000000598334e+02 2.941499924818177760e+02
2.331731012658224689e-01 1.500000000000000000e+00 2.946516020408140548e+02 2.941500000000754085e+02 2.941499919435888728e+02
2.357354430379743626e-01 1.500000000000000000e+00 2.946553526998179677e+02 2.941500000000936552e+02 2.941499913112872946e+02
2.382977848101262563e-01 1.500000000000000000e+00 2.946590624962969400e+02 2.941500000001167336e+02 2.941499907134395357e+02
2.408601265822781501e-01 1.500000000000000000e+00 2.946627605505012184e+02 2.941500000001435637e+02 2.941499900158931382e+02
2.434224683544300438e-01 1.500000000000000000e+00 2.946664183880527048e+02 2.941500000001771582e+02 2.941499893550148386e+02
2.459848101265819376e-01 1.500000000000000000e+00 2.946700652303233596e+02 2.941500000002159823e+02 2.941499885888506469e+02
2.485471518987338313e-01 1.500000000000000000e+00 2.946736724873713911e+02 2.941500000002641286e+02 2.941499878615774151e+02
2.511094936708857528e-01 1.500000000000000000e+00 2.946772694639126371e+02 2.941500000003193236e+02 2.941499870234845275e+02
2.536718354430376743e-01 1.500000000000000000e+00 2.946808274724359080e+02 2.941500000003871946e+02 2.941499862265090997e+02
2.562341772151895958e-01 1.500000000000000000e+00 2.946843758843959336e+02 2.941500000004644448e+02 2.941499853132477256e+02
2.587965189873415173e-01 1.500000000000000000e+00 2.946878859315596060e+02 2.941500000005586344e+02 2.941499844433288331e+02
2.613588607594934388e-01 1.500000000000000000e+00 2.946913870366146853e+02 2.941500000006652726e+02 2.941499834517371710e+02
2.639212025316453603e-01 1.500000000000000000e+00 2.946948503663754764e+02 2.941500000007943072e+02 2.941499825057076691e+02
2.664835443037972817e-01 1.500000000000000000e+00 2.946983053802859445e+02 2.941500000009394284e+02 2.941499814327090121e+02
2.690458860759492032e-01 1.500000000000000000e+00 2.947017231949626535e+02 2.941500000011138241e+02 2.941499804074823032e+02
2.716082278481011247e-01 1.500000000000000000e+00 2.947051332930933540e+02 2.941500000013089107e+02 2.941499792500903823e+02
2.741705696202530462e-01 1.500000000000000000e+00 2.947085067548994743e+02 2.941500000015417413e+02 2.941499781426669529e+02
2.767329113924049677e-01 1.500000000000000000e+00 2.947118730737022929e+02 2.941500000018009473e+02 2.941499768979907685e+02
2.792952531645568892e-01 1.500000000000000000e+00 2.947152033062352530e+02 2.941500000021083565e+02 2.941499757054628503e+02
2.818575949367088107e-01 1.500000000000000000e+00 2.947185269446885627e+02 2.941500000024487349e+02 2.941499743707105949e+02
2.844199367088607322e-01 1.500000000000000000e+00 2.947218150343734919e+02 2.941500000028502200e+02 2.941499730902668830e+02
2.869822784810126537e-01 1.500000000000000000e+00 2.947250970553773755e+02 2.941500000032926323e+02 2.941499716627493513e+02
2.895446202531645752e-01 1.500000000000000000e+00 2.947283440528655660e+02 2.941500000038116696e+02 2.941499702916783008e+02
2.921069620253164967e-01 1.500000000000000000e+00 2.947315854845919034e+02 2.941500000043810132e+02 2.941499687688114477e+02
2.946693037974684182e-01 1.500000000000000000e+00 2.947347924061098183e+02 2.941500000050455697e+02 2.941499673045044005e+02
2.972316455696203397e-01 1.500000000000000000e+00 2.947379942433054794e+02 2.941500000057714033e+02 2.941499656838111605e+02
2.997939873417722612e-01 1.500000000000000000e+00 2.947411620719576035e+02 2.941500000066147322e+02 2.941499641237644482e+02
3.023563291139241826e-01 1.500000000000000000e+00 2.947443252772014262e+02 2.941500000075320145e+02 2.941499624028763265e+02
3.049186708860761041e-01 1.500000000000000000e+00 2.947474549642240049e+02 2.941500000085929400e+02 2.941499607446930327e+02
3.074810126582280256e-01 1.500000000000000000e+00 2.947505804691373896e+02 2.941500000097425982e+02 2.941499589213507875e+02
3.100433544303799471e-01 1.500000000000000000e+00 2.947536729351056124e+02 2.941500000110666520e+02 2.941499571627417140e+02
3.126056962025318686e-01 1.500000000000000000e+00 2.947567616415179259e+02 2.941500000124960934e+02 2.941499552347961526e+02
3.151680379746837901e-01 1.500000000000000000e+00 2.947598177775063846e+02 2.941500000141357418e+02 2.941499533735805016e+02
3.177303797468357116e-01 1.500000000000000000e+00 2.947628705585750595e+02 2.941500000159001047e+02 2.941499513389919684e+02
3.202927215189876331e-01 1.500000000000000000e+00 2.947658912272733005e+02 2.941500000179158292e+02 2.941499493730976837e+02
3.228550632911395546e-01 1.500000000000000000e+00 2.947689089285602790e+02 2.941500000200779255e+02 2.941499472299360605e+02
3.254174050632914761e-01 1.500000000000000000e+00 2.947718949653427671e+02 2.941500000225391318e+02 2.941499451573996566e+02
3.279797468354433976e-01 1.500000000000000000e+00 2.947748784058486535e+02 2.941500000251708684e+02 2.941499429038432822e+02
3.305420886075953191e-01 1.500000000000000000e+00 2.947778306198036944e+02 2.941500000281562848e+02 2.941499407228090490e+02
3.331044303797472406e-01 1.500000000000000000e+00 2.947807805929599567e+02 2.941500000313394025e+02 2.941499383571442081e+02
3.356667721518991621e-01 1.500000000000000000e+00 2.947836997678749071e+02 2.941500000349382162e+02 2.941499360658634146e+02
3.382291139240510836e-01 1.500000000000000000e+00 2.947866170424965730e+02 2.941500000387646878e+02 2.941499335864824047e+02
3.407914556962030050e-01 1.500000000000000000e+00 2.947895039378043975e+02 2.941500000430772275e+02 2.941499311833123329e+02
3.433537974683549265e-01 1.500000000000000000e+00 2.947923892590035848e+02 2.941500000476506784e+02 2.941499285887126689e+02
3.459161392405068480e-01 1.500000000000000000e+00 2.947952446106897924e+02 2.941500000527892666e+02 2.941499260721150222e+02
3.484784810126587695e-01 1.500000000000000000e+00 2.947980987007523481e+02 2.941500000582253733e+02 2.941499233608968780e+02
3.510408227848106910e-01 1.500000000000000000e+00 2.948009232222244123e+02 2.941500000643154067e+02 2.941499207294364169e+02
3.536031645569626125e-01 1.500000000000000000e+00 2.948037467814507409e+02 2.941500000707428626e+02 2.941499179003013182e+02
3.561655063291145340e-01 1.500000000000000000e+00 2.948065411643723337e+02 2.941500000779234938e+02 2.941499151526435867e+02
3.587278481012664555e-01 1.500000000000000000e+00 2.948093348718828111e+02 2.941500000854850896e+02 2.941499122043923080e+02
3.612901898734183770e-01 1.500000000000000000e+00 2.948120997869731923e+02 2.941500000939101938e+02 2.941499093393023259e+02
3.638525316455702985e-01 1.500000000000000000e+00 2.948148643014814070e+02 2.941500001027633289e+02 2.941499062708323322e+02
3.664148734177222200e-01 1.500000000000000000e+00 2.948176003992815595e+02 2.941500001126022426e+02 2.941499032871718669e+02
3.689772151898741415e-01 1.500000000000000000e+00 2.948203363598354940e+02 2.941500001229200620e+02 2.941499000974755518e+02
3.715395569620260630e-01 1.500000000000000000e+00 2.948230442714425976e+02 2.941500001343586632e+02 2.941498969942012991e+02
3.741018987341779845e-01 1.500000000000000000e+00 2.948257522981352849e+02 2.941500001463309104e+02 2.941498936823630856e+02
3.766642405063299059e-01 1.500000000000000000e+00 2.948284326359070064e+02 2.941500001595723575e+02 2.941498904585243395e+02
3.792265822784818274e-01 1.500000000000000000e+00 2.948311133305577414e+02 2.941500001734060561e+02 2.941498870237185770e+02
3.817889240506337489e-01 1.500000000000000000e+00 2.948337666887871933e+02 2.941500001886715268e+02 2.941498836784547279e+02
3.843512658227856704e-01 1.500000000000000000e+00 2.948364206355951751e+02 2.941500002045918336e+02 2.941498801199430773e+02
3.869136075949375919e-01 1.500000000000000000e+00 2.948390475911584758e+02 2.941500002221216050e+02 2.941498766524811685e+02
3.894759493670895134e-01 1.500000000000000000e+00 2.948416753573294500e+02 2.941500002403726626e+02 2.941498729696101009e+02
3.920382911392414349e-01 1.500000000000000000e+00 2.948442764703060561e+02 2.941500002604268502e+02 2.941498693792623840e+02
3.946006329113933564e-01 1.500000000000000000e+00 2.948468786066534904e+02 2.941500002812726393e+02 2.941498655714606230e+02
3.971629746835452779e-01 1.500000000000000000e+00 2.948494544209214610e+02 2.941500003041316518e+02 2.941498618576219997e+02
3.997253164556971994e-01 1.500000000000000000e+00 2.948520314624432217e+02 2.941500003278566737e+02 2.941498579243979634e+02
4.022876582278491209e-01 1.500000000000000000e+00 2.948545825062503809e+02 2.941500003538225769e+02 2.941498540865434848e+02
4.048500000000010424e-01 1.500000000000000000e+00 2.948571349726818767e+02 2.941500003807325356e+02 2.941498500274826711e+02
4.074123417721529639e-01 1.500000000000000000e+00 2.948596617591929316e+02 2.941500004101290529e+02 2.941498460651650362e+02
4.099746835443048854e-01 1.500000000000000000e+00 2.948621901555379168e+02 2.941500004405518212e+02 2.941498418799272372e+02
4.125370253164568068e-01 1.500000000000000000e+00 2.948646931833601457e+02 2.941500004737258109e+02 2.941498377927739512e+02
4.150993670886087283e-01 1.500000000000000000e+00 2.948671980004003785e+02 2.941500005080115443e+02 2.941498334810911501e+02
4.176617088607606498e-01 1.500000000000000000e+00 2.948696777540880021e+02 2.941500005453330573e+02 2.941498292688025344e+02
4.202240506329125713e-01 1.500000000000000000e+00 2.948721594688718142e+02 2.941500005838556149e+02 2.941498248304758931e+02
4.227863924050644928e-01 1.500000000000000000e+00 2.948746164194094490e+02 2.941500006257186328e+02 2.941498204928219025e+02
4.253487341772164143e-01 1.500000000000000000e+00 2.948770754957219538e+02 2.941500006688756912e+02 2.941498159277197146e+02
4.279110759493683358e-01 1.500000000000000000e+00 2.948795101009890800e+02 2.941500007156988090e+02 2.941498114645377200e+02
4.304734177215202573e-01 1.500000000000000000e+00 2.948819469898022589e+02 2.941500007639123737e+02 2.941498067725922851e+02
4.330357594936721788e-01 1.500000000000000000e+00 2.948843596950193842e+02 2.941500008161394248e+02 2.941498021837850274e+02
4.355981012658241003e-01 1.500000000000000000e+00 2.948867748349251769e+02 2.941500008698563988e+02 2.941497973649908317e+02
4.381604430379760218e-01 1.500000000000000000e+00 2.948891660730823219e+02 2.941500009279570804e+02 2.941497926505230112e+02
4.407227848101279433e-01 1.500000000000000000e+00 2.948915598907086633e+02 2.941500009876500030e+02 2.941497877049339991e+02
4.432851265822798648e-01 1.500000000000000000e+00 2.948939300829759986e+02 2.941500010521197623e+02 2.941497828648306267e+02
4.458474683544317863e-01 1.500000000000000000e+00 2.948963029933861435e+02 2.941500011182870935e+02 2.941497777925578134e+02
4.484098101265837077e-01 1.500000000000000000e+00 2.948986525495095634e+02 2.941500011896480373e+02 2.941497728269017102e+02
4.509721518987356292e-01 1.500000000000000000e+00 2.949010049565862914e+02 2.941500012628144987e+02 2.941497676281108511e+02
4.535344936708875507e-01 1.500000000000000000e+00 2.949033342752671274e+02 2.941500013416157344e+02 2.941497625370400328e+02
4.560968354430394722e-01 1.500000000000000000e+00 2.949056665720814863e+02 2.941500014223325365e+02 2.941497572119496908e+02
4.586591772151913937e-01 1.500000000000000000e+00 2.949079760413412714e+02 2.941500015091503428e+02 2.941497519956553219e+02
4.612215189873433152e-01 1.500000000000000000e+00 2.949102886105073935e+02 2.941500015979959244e+02 2.941497465445339685e+02
4.637838607594952367e-01 1.500000000000000000e+00 2.949125786080388139e+02 2.941500016934340920e+02 2.941497412032583156e+02
4.663462025316471582e-01 1.500000000000000000e+00 2.949148718220552610e+02 2.941500017910139491e+02 2.941497356264226823e+02
4.689085443037990797e-01 1.500000000000000000e+00 2.949171427155590095e+02 2.941500018957040652e+02 2.941497301604563859e+02
4.714708860759510012e-01 1.500000000000000000e+00 2.949194169371365888e+02 2.941500020026513198e+02 2.941497244582693611e+02
4.740332278481029227e-01 1.500000000000000000e+00 2.949216690846463393e+02 2.941500021172528818e+02 2.941497188679496162e+02
4.765955696202548442e-01 1.500000000000000000e+00 2.949239246670238117e+02 2.941500022342281682e+02 2.941497130408179714e+02
4.791579113924067657e-01 1.500000000000000000e+00 2.949261584172177777e+02 2.941500023594288677e+02 2.941497073265265954e+02
4.817202531645586872e-01 1.500000000000000000e+00 2.949283957044656859e+02 2.941500024871207870e+02 2.941497013748988820e+02
4.842825949367106086e-01 1.500000000000000000e+00 2.949306113969670378e+02 2.941500026236363396e+02 2.941496955370600972e+02
4.868449367088625301e-01 1.500000000000000000e+00 2.949328307242793699e+02 2.941500027627612894e+02 2.941496894614247708e+02
4.894072784810144516e-01 1.500000000000000000e+00 2.949350286899450566e+02 2.941500029113358323e+02 2.941496835005033859e+02
4.919696202531663731e-01 1.500000000000000000e+00 2.949372303839213032e+02 2.941500030626380635e+02 2.941496773013870438e+02
4.945319620253182946e-01 1.500000000000000000e+00 2.949394109451199597e+02 2.941500032240441556e+02 2.941496712178862936e+02
4.970943037974702161e-01 1.500000000000000000e+00 2.949415953240354611e+02 2.941500033882959428e+02 2.941496648958517426e+02
4.996566455696221376e-01 1.500000000000000000e+00 2.949437587949151407e+02 2.941500035633343373e+02 2.941496586903116963e+02
5.022189873417740591e-01 1.500000000000000000e+00 2.949459261689820551e+02 2.941500037413358655e+02 2.941496522459561902e+02
5.047813291139259251e-01 1.500000000000000000e+00 2.949480728557282418e+02 2.941500039308355099e+02 2.941496459189516486e+02
5.073436708860777911e-01 1.500000000000000000e+00 2.949502235273465658e+02 2.941500041234147602e+02 2.941496393529050692e+02
5.099060126582296570e-01 1.500000000000000000e+00 2.949523537284301256e+02 2.941500043282327397e+02 2.941496329050441432e+02
5.124683544303815230e-01 1.500000000000000000e+00 2.949544879924300176e+02 2.941500045362454898e+02 2.941496262179672954e+02
5.150306962025333890e-01 1.500000000000000000e+00 2.949566019988465086e+02 2.941500047572669132e+02 2.941496196498895301e+02
5.175930379746852550e-01 1.500000000000000000e+00 2.949587201427211767e+02 2.941500049815966236e+02 2.941496128424726635e+02
5.201553797468371210e-01 1.500000000000000000e+00 2.949608182382212362e+02 2.941500052197343393e+02 2.941496061548475609e+02
5.227177215189889870e-01 1.500000000000000000e+00 2.949629205423520375e+02 2.941500054612916415e+02 2.941495992278084373e+02
5.252800632911408529e-01 1.500000000000000000e+00 2.949650030036634121e+02 2.941500057174862377e+02 2.941495924213336366e+02
5.278424050632927189e-01 1.500000000000000000e+00 2.949670897415360855e+02 2.941500059772092186e+02 2.941495853754166205e+02
5.304047468354445849e-01 1.500000000000000000e+00 2.949691568385781011e+02 2.941500062524284544e+02 2.941495784508163069e+02
5.329670886075964509e-01 1.500000000000000000e+00 2.949712282769917238e+02 2.941500065312820311e+02 2.941495712867904331e+02
5.355294303797483169e-01 1.500000000000000000e+00 2.949732802730812296e+02 2.941500068265208938e+02 2.941495642448142007e+02
5.380917721519001828e-01 1.500000000000000000e+00 2.949753366723502381e+02 2.941500071254965292e+02 2.941495569634718663e+02
5.406541139240520488e-01 1.500000000000000000e+00 2.949773738244008996e+02 2.941500074417767792e+02 2.941495498048930131e+02
5.432164556962039148e-01 1.500000000000000000e+00 2.949794154385486422e+02 2.941500077618923115e+02 2.941495424070485569e+02
5.457787974683557808e-01 1.500000000000000000e+00 2.949814379972628444e+02 2.941500081002619709e+02 2.941495351326628338e+02
5.483411392405076468e-01 1.500000000000000000e+00 2.949834650742095619e+02 2.941500084425614432e+02 2.941495276191513426e+02
5.509034810126595127e-01 1.500000000000000000e+00 2.949854732842637191e+02 2.941500088040947389e+02 2.941495202297754759e+02
5.534658227848113787e-01 1.500000000000000000e+00 2.949874860660074205e+02 2.941500091696476034e+02 2.941495126014512493e+02
5.560281645569632447e-01 1.500000000000000000e+00 2.949894801662306918e+02 2.941500095554442282e+02 2.941495050979219172e+02
5.585905063291151107e-01 1.500000000000000000e+00 2.949914788890213799e+02 2.941500099453450616e+02 2.941494973556576724e+02
5.611528481012669767e-01 1.500000000000000000e+00 2.949934591125682459e+02 2.941500103565301742e+02 2.941494897388299705e+02
5.637151898734188427e-01 1.500000000000000000e+00 2.949954440070770829e+02 2.941500107718984509e+02 2.941494818835152500e+02
5.662775316455707086e-01 1.500000000000000000e+00 2.949974105815934990e+02 2.941500112096216526e+02 2.941494741542617817e+02
5.688398734177225746e-01 1.500000000000000000e+00 2.949993818730750377e+02 2.941500116516013463e+02 2.941494661868018738e+02
5.714022151898744406e-01 1.500000000000000000e+00 2.950013350208596989e+02 2.941500121170366810e+02 2.941494583460111016e+02
5.739645569620263066e-01 1.500000000000000000e+00 2.950032929293092252e+02 2.941500125867954694e+02 2.941494502673263014e+02
5.765268987341781726e-01 1.500000000000000000e+00 2.950052328674685782e+02 2.941500130811406279e+02 2.941494423159021494e+02
5.790892405063300385e-01 1.500000000000000000e+00 2.950071776077740537e+02 2.941500135798694373e+02 2.941494341269261668e+02
5.816515822784819045e-01 1.500000000000000000e+00 2.950091045483723065e+02 2.941500141043455301e+02 2.941494260657865425e+02
5.842139240506337705e-01 1.500000000000000000e+00 2.950110363304606267e+02 2.941500146332581380e+02 2.941494177674658772e+02
5.867762658227856365e-01 1.500000000000000000e+00 2.950129504806646423e+02 2.941500151891090127e+02 2.941494095975415348e+02
5.893386075949375025e-01 1.500000000000000000e+00 2.950148695096440292e+02 2.941500157494414793e+02 2.941494011908344532e+02
5.919009493670893685e-01 1.500000000000000000e+00 2.950167710718632179e+02 2.941500163379330957e+02 2.941493929130683114e+02
5.944632911392412344e-01 1.500000000000000000e+00 2.950186775481594736e+02 2.941500169309434796e+02 2.941493843989437096e+02
